timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,power_kw,acoustic_db,operating_hours,machine_age_years,days_since_last_maintenance,failure_within_7d
2025-12-15 12:00:00,CNC-001,62.7,1.54,153.4,1489.0,24.9,71.9,14993.0,7,32,0
2025-12-15 18:00:00,CNC-001,63.5,1.79,156.3,1495.0,25.2,68.8,14998.0,7,77,0
2025-12-16 00:00:00,CNC-001,66.5,1.47,154.7,1486.0,24.7,73.1,15003.0,7,33,0
2025-12-16 06:00:00,CNC-001,69.2,1.52,155.1,1510.0,24.5,69.5,15007.0,7,78,0
2025-12-16 12:00:00,CNC-001,64.6,1.53,152.3,1502.0,24.3,71.2,15013.0,7,33,0
2025-12-16 18:00:00,CNC-001,64.0,1.47,156.1,1513.0,25.1,74.3,15017.0,7,33,0
2025-12-17 00:00:00,CNC-001,65.5,1.61,155.0,1487.0,25.0,74.5,15023.0,7,49,0
2025-12-17 06:00:00,CNC-001,68.2,1.63,154.4,1496.0,25.6,71.0,15030.0,7,79,0
2025-12-17 12:00:00,CNC-001,65.2,1.83,155.7,1496.0,25.6,72.2,15036.0,7,79,0
2025-12-17 18:00:00,CNC-001,63.4,1.7,154.7,1498.0,24.6,73.8,15041.0,7,49,0
2025-12-18 00:00:00,CNC-001,65.9,1.7,154.9,1499.0,25.1,72.9,15046.0,7,35,0
2025-12-18 06:00:00,CNC-001,66.7,1.58,159.5,1498.0,24.8,71.8,15052.0,7,50,0
2025-12-18 12:00:00,CNC-001,66.4,1.69,159.0,1476.0,25.0,69.4,15057.0,7,80,0
2025-12-18 18:00:00,CNC-001,63.9,1.51,154.4,1507.0,24.5,72.5,15063.0,7,80,0
2025-12-19 00:00:00,CNC-001,66.3,1.67,160.1,1461.0,25.9,71.2,15069.0,7,51,0
2025-12-19 06:00:00,CNC-001,67.0,1.47,156.4,1501.0,24.5,70.8,15074.0,7,51,0
2025-12-19 12:00:00,CNC-001,63.5,1.67,156.5,1502.0,24.5,73.3,15079.0,7,36,0
2025-12-19 18:00:00,CNC-001,63.2,1.66,153.7,1490.0,24.0,74.4,15084.0,7,51,0
2025-12-20 00:00:00,CNC-001,65.2,1.66,160.0,1479.0,25.0,73.4,15090.0,7,52,0
2025-12-20 06:00:00,CNC-001,71.6,1.64,155.8,1487.0,25.5,73.3,15094.0,7,52,0
2025-12-20 12:00:00,CNC-001,62.9,1.64,155.6,1480.0,25.2,70.9,15099.0,7,52,0
2025-12-20 18:00:00,CNC-001,63.0,1.56,154.7,1497.0,24.9,72.7,15104.0,7,82,0
2025-12-21 00:00:00,CNC-001,63.2,1.62,157.2,1505.0,24.9,73.6,15108.0,7,83,0
2025-12-21 06:00:00,CNC-001,67.9,1.55,158.2,1494.0,25.0,74.2,15113.0,7,53,0
2025-12-21 12:00:00,CNC-001,65.8,1.68,154.3,1485.0,25.0,75.6,15118.0,7,83,0
2025-12-21 18:00:00,CNC-001,65.4,1.47,156.3,1492.0,24.0,70.2,15122.0,7,53,0
2025-12-22 00:00:00,CNC-001,66.3,2.03,155.5,1489.0,26.6,74.8,15128.0,7,54,0
2025-12-22 06:00:00,CNC-001,70.5,1.78,160.0,1503.0,26.4,70.0,15133.0,7,39,0
2025-12-22 12:00:00,CNC-001,63.9,1.55,153.6,1500.0,24.1,72.3,15137.0,7,39,0
2025-12-22 18:00:00,CNC-001,64.2,1.49,157.6,1480.0,25.1,72.9,15143.0,7,54,0
2025-12-23 00:00:00,CNC-001,63.4,1.75,154.4,1500.0,25.4,68.6,15149.0,7,55,0
2025-12-23 06:00:00,CNC-001,67.2,1.75,156.9,1493.0,24.6,74.3,15153.0,7,85,0
2025-12-23 12:00:00,CNC-001,64.0,1.79,161.1,1498.0,24.7,70.7,15159.0,7,85,0
2025-12-23 18:00:00,CNC-001,62.6,1.61,155.6,1477.0,24.4,75.3,15163.0,7,55,0
2025-12-24 00:00:00,CNC-001,66.1,1.48,154.8,1491.0,24.8,74.4,15167.0,7,56,0
2025-12-24 06:00:00,CNC-001,66.2,1.68,157.5,1483.0,25.5,73.4,15173.0,7,86,0
2025-12-24 12:00:00,CNC-001,63.6,1.68,158.7,1497.0,24.6,71.1,15178.0,7,41,0
2025-12-24 18:00:00,CNC-001,62.8,1.6,155.7,1501.0,25.2,76.2,15183.0,7,41,0
2025-12-25 00:00:00,CNC-001,65.2,1.5,152.3,1485.0,25.2,75.1,15188.0,7,87,0
2025-12-25 06:00:00,CNC-001,67.2,1.52,154.8,1497.0,25.2,73.0,15193.0,7,57,0
2025-12-25 12:00:00,CNC-001,61.9,1.65,156.7,1483.0,25.0,69.8,15198.0,7,87,0
2025-12-25 18:00:00,CNC-001,65.4,1.52,156.9,1503.0,25.2,75.4,15205.0,7,42,0
2025-12-26 00:00:00,CNC-001,64.2,1.48,156.8,1475.0,24.6,74.8,15211.0,7,43,0
2025-12-26 06:00:00,CNC-001,67.5,1.56,158.2,1491.0,25.4,74.2,15216.0,7,58,0
2025-12-26 12:00:00,CNC-001,66.6,1.55,155.9,1492.0,25.9,70.0,15223.0,7,43,0
2025-12-26 18:00:00,CNC-001,63.1,1.5,155.8,1502.0,24.0,73.7,15228.0,7,88,0
2025-12-27 00:00:00,CNC-001,64.3,1.6,155.6,1491.0,24.8,71.1,15232.0,7,44,0
2025-12-27 06:00:00,CNC-001,68.4,1.93,156.9,1508.0,25.7,71.0,15237.0,7,44,0
2025-12-27 12:00:00,CNC-001,65.4,1.48,155.6,1480.0,25.1,70.4,15243.0,7,89,0
2025-12-27 18:00:00,CNC-001,64.0,1.51,157.4,1479.0,24.7,70.8,15249.0,7,44,0
2025-07-01 00:00:00,CNC-002,69.8,1.45,150.0,1475.0,25.5,71.7,19239.0,8,0,0
2025-07-01 06:00:00,CNC-002,70.5,1.77,152.5,1470.0,25.7,73.4,19243.0,8,0,0
2025-07-01 12:00:00,CNC-002,70.8,1.62,151.3,1476.0,25.9,71.3,19248.0,8,0,0
2025-07-01 18:00:00,CNC-002,64.5,1.27,150.2,1472.0,24.1,72.1,19254.0,8,0,0
2025-07-02 00:00:00,CNC-002,71.3,1.66,146.1,1485.0,25.8,73.6,19259.0,8,1,0
2025-07-02 06:00:00,CNC-002,71.7,1.56,147.8,1455.0,26.5,70.8,19265.0,8,1,0
2025-07-02 12:00:00,CNC-002,67.8,1.27,150.4,1476.0,24.3,69.7,19270.0,8,1,0
2025-07-02 18:00:00,CNC-002,67.6,1.31,150.7,1477.0,24.3,71.9,19274.0,8,1,0
2025-07-03 00:00:00,CNC-002,69.2,1.83,151.0,1476.0,26.2,72.5,19280.0,8,2,0
2025-07-03 06:00:00,CNC-002,70.3,1.33,147.3,1476.0,24.9,74.0,19286.0,8,2,0
2025-07-03 12:00:00,CNC-002,67.2,1.63,148.8,1468.0,25.7,73.4,19292.0,8,2,0
2025-07-03 18:00:00,CNC-002,66.9,1.63,153.1,1467.0,26.0,71.4,19296.0,8,2,0
2025-07-04 00:00:00,CNC-002,69.1,1.38,148.7,1493.0,25.2,70.5,19302.0,8,3,0
2025-07-04 06:00:00,CNC-002,69.8,1.38,150.3,1471.0,25.1,73.1,19307.0,8,3,0
2025-07-04 12:00:00,CNC-002,69.8,1.32,146.7,1485.0,25.2,73.1,19313.0,8,3,0
2025-07-04 18:00:00,CNC-002,66.7,1.48,148.2,1457.0,25.2,68.2,19317.0,8,3,0
2025-07-05 00:00:00,CNC-002,68.6,1.33,151.4,1479.0,25.6,74.8,19322.0,8,4,0
2025-07-05 06:00:00,CNC-002,71.0,1.54,148.0,1475.0,26.2,74.8,19327.0,8,4,0
2025-07-05 12:00:00,CNC-002,68.9,1.46,150.0,1465.0,25.0,69.7,19333.0,8,4,0
2025-07-05 18:00:00,CNC-002,66.8,1.28,150.3,1481.0,24.5,72.9,19339.0,8,4,0
2025-07-06 00:00:00,CNC-002,69.9,1.35,152.7,1479.0,24.7,73.3,19343.0,8,5,0
2025-07-06 06:00:00,CNC-002,71.0,1.28,150.1,1471.0,24.4,70.1,19348.0,8,5,0
2025-07-06 12:00:00,CNC-002,68.5,1.95,149.6,1476.0,25.7,73.7,19354.0,8,5,0
2025-07-06 18:00:00,CNC-002,66.3,1.79,150.4,1481.0,25.3,73.6,19359.0,8,5,0
2025-07-07 00:00:00,CNC-002,67.2,1.33,148.2,1464.0,25.2,71.1,19363.0,8,6,0
2025-07-07 06:00:00,CNC-002,72.6,1.35,149.1,1474.0,25.5,73.9,19368.0,8,6,0
2025-07-07 12:00:00,CNC-002,67.5,1.36,150.2,1470.0,24.8,71.5,19374.0,8,6,0
2025-07-07 18:00:00,CNC-002,67.4,1.3,147.4,1474.0,24.0,70.5,19379.0,8,6,0
2025-07-08 00:00:00,CNC-002,69.9,1.3,148.9,1465.0,25.4,73.8,19384.0,8,7,0
2025-07-08 06:00:00,CNC-002,70.7,1.38,147.4,1479.0,25.8,74.2,19389.0,8,7,0
2025-07-08 12:00:00,CNC-002,68.6,1.31,149.8,1475.0,25.3,71.1,19395.0,8,7,0
2025-07-08 18:00:00,CNC-002,66.2,1.33,148.8,1463.0,24.5,73.3,19400.0,8,7,0
2025-07-09 00:00:00,CNC-002,68.9,1.38,150.2,1470.0,24.6,77.2,19405.0,8,8,0
2025-07-09 06:00:00,CNC-002,71.6,1.36,150.3,1451.0,25.9,73.2,19411.0,8,8,0
2025-07-09 12:00:00,CNC-002,69.2,1.32,145.4,1470.0,24.6,72.2,19416.0,8,8,0
2025-07-09 18:00:00,CNC-002,67.6,1.49,151.0,1474.0,25.0,71.1,19421.0,8,8,0
2025-07-10 00:00:00,CNC-002,68.5,1.38,147.3,1471.0,24.0,70.6,19427.0,8,9,0
2025-07-10 06:00:00,CNC-002,70.9,1.53,148.7,1482.0,26.1,71.5,19431.0,8,9,0
2025-07-10 12:00:00,CNC-002,68.4,1.32,146.4,1476.0,25.5,71.4,19437.0,8,9,0
2025-07-10 18:00:00,CNC-002,65.3,1.44,150.5,1479.0,24.7,71.7,19442.0,8,9,0
2025-07-11 00:00:00,CNC-002,69.1,1.27,148.2,1466.0,25.0,73.1,19448.0,8,10,0
2025-07-11 06:00:00,CNC-002,71.6,1.38,149.5,1471.0,25.7,73.0,19453.0,8,10,0
2025-07-11 12:00:00,CNC-002,69.7,1.28,147.7,1466.0,25.5,71.3,19458.0,8,10,0
2025-07-11 18:00:00,CNC-002,67.8,1.49,148.0,1463.0,25.1,69.8,19464.0,8,10,0
2025-07-12 00:00:00,CNC-002,71.2,1.31,146.2,1492.0,26.0,70.2,19469.0,8,11,0
2025-07-12 06:00:00,CNC-002,72.0,1.56,153.2,1487.0,25.6,72.7,19474.0,8,11,0
2025-07-12 12:00:00,CNC-002,70.2,1.31,150.2,1472.0,25.5,72.7,19479.0,8,11,0
2025-07-12 18:00:00,CNC-002,68.3,1.68,148.4,1470.0,25.8,73.8,19484.0,8,11,0
2025-07-13 00:00:00,CNC-002,68.7,1.32,148.2,1476.0,25.4,74.0,19489.0,8,12,0
2025-07-13 06:00:00,CNC-002,72.7,1.42,152.0,1470.0,25.1,76.4,19493.0,8,12,0
2025-07-13 12:00:00,CNC-002,68.1,1.33,148.9,1475.0,24.6,71.0,19498.0,8,12,0
2025-07-13 18:00:00,CNC-002,66.8,1.39,153.5,1460.0,24.6,72.5,19503.0,8,12,0
2025-07-14 00:00:00,CNC-002,71.3,1.64,149.2,1484.0,26.2,72.1,19507.0,8,13,0
2025-07-14 06:00:00,CNC-002,71.4,1.41,149.3,1477.0,25.6,72.3,19512.0,8,13,0
2025-07-14 12:00:00,CNC-002,70.0,1.51,150.0,1473.0,25.4,68.7,19517.0,8,13,0
2025-07-14 18:00:00,CNC-002,66.4,1.31,150.4,1467.0,25.6,70.4,19522.0,8,13,0
2025-07-15 00:00:00,CNC-002,68.9,1.36,151.1,1481.0,25.7,73.0,19527.0,8,14,0
2025-07-15 06:00:00,CNC-002,71.5,1.26,147.1,1476.0,25.4,72.7,19533.0,8,14,0
2025-07-15 12:00:00,CNC-002,69.2,1.55,153.0,1478.0,25.8,74.6,19537.0,8,14,0
2025-07-15 18:00:00,CNC-002,67.0,1.28,150.8,1469.0,24.0,70.2,19542.0,8,14,0
2025-07-16 00:00:00,CNC-002,70.0,1.28,150.1,1474.0,24.5,67.5,19547.0,8,15,0
2025-07-16 06:00:00,CNC-002,73.3,1.57,149.2,1482.0,26.6,73.2,19552.0,8,15,0
2025-07-16 12:00:00,CNC-002,69.4,1.31,147.9,1475.0,25.0,71.7,19556.0,8,15,0
2025-07-16 18:00:00,CNC-002,67.5,1.62,149.1,1474.0,25.6,71.4,19560.0,8,15,0
2025-07-17 00:00:00,CNC-002,71.5,1.81,145.9,1476.0,27.1,67.7,19564.0,8,16,0
2025-07-17 06:00:00,CNC-002,71.8,1.32,148.1,1478.0,26.1,71.6,19571.0,8,16,0
2025-07-17 12:00:00,CNC-002,69.2,1.42,148.1,1483.0,25.2,73.2,19575.0,8,16,0
2025-07-17 18:00:00,CNC-002,67.9,1.27,152.2,1456.0,24.6,70.6,19580.0,8,16,0
2025-07-18 00:00:00,CNC-002,70.0,1.48,147.0,1471.0,25.3,73.9,19585.0,8,17,0
2025-07-18 06:00:00,CNC-002,74.4,1.47,147.1,1462.0,25.7,71.3,19590.0,8,17,0
2025-07-18 12:00:00,CNC-002,70.3,1.35,150.9,1465.0,25.7,71.9,19596.0,8,17,0
2025-07-18 18:00:00,CNC-002,66.8,1.32,148.8,1465.0,25.5,75.5,19601.0,8,17,0
2025-07-19 00:00:00,CNC-002,69.1,1.33,149.0,1476.0,25.1,76.3,19607.0,8,18,0
2025-07-19 06:00:00,CNC-002,71.4,1.44,148.5,1477.0,25.9,72.9,19613.0,8,18,0
2025-07-19 12:00:00,CNC-002,69.0,1.56,147.3,1461.0,24.8,71.7,19619.0,8,18,0
2025-07-19 18:00:00,CNC-002,67.9,1.54,147.2,1489.0,25.8,73.0,19624.0,8,18,0
2025-07-20 00:00:00,CNC-002,70.0,1.35,150.9,1481.0,24.6,72.7,19629.0,8,19,0
2025-07-20 06:00:00,CNC-002,71.3,1.33,150.0,1492.0,24.9,76.1,19633.0,8,19,0
2025-07-20 12:00:00,CNC-002,68.7,1.28,148.7,1455.0,23.8,69.5,19639.0,8,19,0
2025-07-20 18:00:00,CNC-002,67.1,1.78,149.1,1478.0,25.5,71.6,19643.0,8,19,0
2025-07-21 00:00:00,CNC-002,68.6,1.73,152.0,1462.0,26.1,70.5,19649.0,8,20,0
2025-07-21 06:00:00,CNC-002,71.8,1.65,150.0,1476.0,26.4,75.0,19654.0,8,20,0
2025-07-21 12:00:00,CNC-002,70.9,1.3,152.3,1463.0,24.5,73.7,19660.0,8,20,0
2025-07-21 18:00:00,CNC-002,68.3,1.4,150.8,1471.0,25.4,72.5,19664.0,8,20,0
2025-07-22 00:00:00,CNC-002,69.2,1.34,145.2,1468.0,25.1,74.0,19669.0,8,21,0
2025-07-22 06:00:00,CNC-002,73.5,1.73,152.6,1472.0,25.9,69.4,19675.0,8,21,0
2025-07-22 12:00:00,CNC-002,69.8,1.73,150.1,1484.0,25.9,68.9,19679.0,8,21,0
2025-07-22 18:00:00,CNC-002,67.4,1.51,147.2,1474.0,25.3,73.5,19683.0,8,21,0
2025-07-23 00:00:00,CNC-002,65.3,1.3,150.2,1476.0,24.5,71.1,19688.0,8,22,0
2025-07-23 06:00:00,CNC-002,73.3,1.38,146.9,1480.0,25.9,69.4,19694.0,8,22,0
2025-07-23 12:00:00,CNC-002,69.7,1.29,150.4,1484.0,25.2,69.7,19700.0,8,22,0
2025-07-23 18:00:00,CNC-002,67.7,1.39,150.4,1480.0,24.8,71.9,19705.0,8,22,0
2025-07-24 00:00:00,CNC-002,69.4,1.41,148.3,1473.0,25.2,72.6,19710.0,8,23,0
2025-07-24 06:00:00,CNC-002,72.5,1.33,150.9,1476.0,25.8,74.3,19716.0,8,23,0
2025-07-24 12:00:00,CNC-002,70.2,1.45,147.5,1482.0,24.9,69.2,19720.0,8,23,0
2025-07-24 18:00:00,CNC-002,67.1,1.27,149.8,1469.0,23.7,73.6,19726.0,8,23,0
2025-07-25 00:00:00,CNC-002,70.8,1.54,153.8,1477.0,25.2,72.6,19731.0,8,24,0
2025-07-25 06:00:00,CNC-002,72.2,1.31,150.3,1480.0,25.9,71.8,19735.0,8,24,0
2025-07-25 12:00:00,CNC-002,69.5,1.27,148.6,1487.0,25.4,73.3,19741.0,8,24,0
2025-07-25 18:00:00,CNC-002,68.0,1.43,149.6,1482.0,25.6,75.2,19745.0,8,24,0
2025-07-26 00:00:00,CNC-002,71.3,1.34,148.0,1478.0,25.5,72.7,19751.0,8,25,0
2025-07-26 06:00:00,CNC-002,71.1,1.4,149.8,1468.0,25.8,73.1,19757.0,8,25,0
2025-07-26 12:00:00,CNC-002,70.2,1.42,149.9,1468.0,26.3,71.6,19761.0,8,25,0
2025-07-26 18:00:00,CNC-002,66.0,1.38,149.1,1470.0,25.3,72.2,19766.0,8,25,0
2025-07-27 00:00:00,CNC-002,72.2,1.28,150.6,1466.0,25.5,68.6,19772.0,8,26,0
2025-07-27 06:00:00,CNC-002,72.7,1.51,148.5,1484.0,25.4,71.4,19778.0,8,26,0
2025-07-27 12:00:00,CNC-002,69.7,1.3,146.1,1484.0,25.2,74.4,19783.0,8,26,0
2025-07-27 18:00:00,CNC-002,69.7,1.29,150.6,1462.0,25.2,73.8,19789.0,8,26,0
2025-07-28 00:00:00,CNC-002,69.7,1.59,149.0,1475.0,26.2,70.1,19795.0,8,27,0
2025-07-28 06:00:00,CNC-002,73.1,1.41,149.6,1463.0,25.4,72.9,19801.0,8,27,0
2025-07-28 12:00:00,CNC-002,68.5,1.42,153.1,1473.0,24.8,69.7,19806.0,8,27,0
2025-07-28 18:00:00,CNC-002,68.7,1.53,147.6,1467.0,25.1,70.5,19812.0,8,27,0
2025-07-29 00:00:00,CNC-002,70.3,1.33,148.8,1470.0,24.9,72.9,19817.0,8,28,0
2025-07-29 06:00:00,CNC-002,72.8,1.33,148.4,1464.0,26.5,69.4,19822.0,8,28,0
2025-07-29 12:00:00,CNC-002,69.1,1.4,146.9,1453.0,24.7,71.8,19827.0,8,28,0
2025-07-29 18:00:00,CNC-002,70.2,1.27,151.9,1481.0,25.3,72.0,19831.0,8,28,0
2025-07-30 00:00:00,CNC-002,72.7,1.39,149.2,1468.0,26.0,68.8,19838.0,8,29,0
2025-07-30 06:00:00,CNC-002,73.2,2.09,149.6,1473.0,26.5,73.0,19842.0,8,29,0
2025-07-30 12:00:00,CNC-002,70.7,1.28,148.7,1463.0,26.1,72.3,19849.0,8,29,0
2025-07-30 18:00:00,CNC-002,68.4,1.35,146.2,1469.0,25.0,70.3,19853.0,8,29,0
2025-07-31 00:00:00,CNC-002,68.8,1.31,147.2,1485.0,24.6,70.6,19859.0,8,30,0
2025-07-31 06:00:00,CNC-002,72.2,1.35,150.8,1488.0,25.6,74.7,19864.0,8,30,0
2025-07-31 12:00:00,CNC-002,70.5,1.28,149.2,1472.0,26.0,71.4,19868.0,8,30,0
2025-07-31 18:00:00,CNC-002,69.5,1.29,150.8,1470.0,24.4,74.4,19873.0,8,30,0
2025-08-01 00:00:00,CNC-002,70.4,1.41,152.1,1470.0,25.6,68.2,19879.0,8,31,0
2025-08-01 06:00:00,CNC-002,71.2,1.39,150.2,1484.0,26.1,69.0,19883.0,8,31,0
2025-08-01 12:00:00,CNC-002,71.1,1.28,151.7,1462.0,25.4,71.3,19890.0,8,31,0
2025-08-01 18:00:00,CNC-002,67.5,1.6,148.8,1460.0,25.3,68.8,19895.0,8,31,0
2025-08-02 00:00:00,CNC-002,69.5,1.27,150.7,1482.0,24.9,74.1,19899.0,8,32,0
2025-08-02 06:00:00,CNC-002,71.5,1.34,151.2,1476.0,25.3,73.0,19904.0,8,32,0
2025-08-02 12:00:00,CNC-002,69.4,1.34,151.1,1465.0,24.7,72.8,19911.0,8,32,0
2025-08-02 18:00:00,CNC-002,70.3,1.59,147.4,1479.0,25.1,70.3,19915.0,8,32,0
2025-08-03 00:00:00,CNC-002,70.1,1.72,152.1,1464.0,26.2,73.6,19920.0,8,33,0
2025-08-03 06:00:00,CNC-002,72.5,1.33,146.9,1467.0,25.4,71.5,19926.0,8,33,0
2025-08-03 12:00:00,CNC-002,71.8,1.43,153.8,1474.0,25.0,73.0,19931.0,8,33,0
2025-08-03 18:00:00,CNC-002,69.7,1.55,151.4,1468.0,25.8,74.9,19935.0,8,33,0
2025-08-04 00:00:00,CNC-002,70.3,1.3,148.9,1478.0,25.6,71.0,19940.0,8,34,0
2025-08-04 06:00:00,CNC-002,71.7,1.46,150.8,1464.0,25.9,70.4,19945.0,8,34,0
2025-08-04 12:00:00,CNC-002,70.8,1.3,147.2,1461.0,26.1,70.5,19949.0,8,34,0
2025-08-04 18:00:00,CNC-002,68.2,1.33,148.5,1458.0,26.0,67.6,19955.0,8,34,0
2025-08-05 00:00:00,CNC-002,71.8,1.32,154.2,1474.0,24.7,68.0,19959.0,8,35,0
2025-08-05 06:00:00,CNC-002,71.1,1.34,147.9,1472.0,25.4,69.3,19963.0,8,35,0
2025-08-05 12:00:00,CNC-002,70.5,1.33,150.2,1470.0,25.0,70.5,19969.0,8,35,0
2025-08-05 18:00:00,CNC-002,70.1,1.37,151.8,1476.0,24.8,73.0,19974.0,8,35,0
2025-08-06 00:00:00,CNC-002,71.9,1.33,147.2,1474.0,25.5,75.2,19978.0,8,36,0
2025-08-06 06:00:00,CNC-002,71.7,1.53,150.6,1474.0,25.6,71.5,19983.0,8,36,0
2025-08-06 12:00:00,CNC-002,72.9,1.31,147.8,1472.0,25.7,71.8,19988.0,8,36,0
2025-08-06 18:00:00,CNC-002,68.0,1.74,149.3,1474.0,26.5,73.5,19993.0,8,36,0
2025-08-07 00:00:00,CNC-002,69.1,1.5,146.7,1473.0,25.2,70.9,19999.0,8,37,0
2025-08-07 06:00:00,CNC-002,72.8,1.33,146.7,1473.0,26.3,74.7,20003.0,8,37,0
2025-08-07 12:00:00,CNC-002,71.1,1.28,148.0,1464.0,25.1,69.7,20008.0,8,37,0
2025-08-07 18:00:00,CNC-002,69.7,1.27,147.6,1463.0,25.1,68.1,20014.0,8,37,0
2025-08-08 00:00:00,CNC-002,69.3,1.27,148.0,1474.0,25.6,74.8,20020.0,8,38,0
2025-08-08 06:00:00,CNC-002,71.2,1.27,148.9,1478.0,24.6,69.1,20025.0,8,38,0
2025-08-08 12:00:00,CNC-002,71.8,1.38,154.4,1468.0,25.8,72.7,20030.0,8,38,0
2025-08-08 18:00:00,CNC-002,66.1,1.57,151.7,1483.0,25.7,67.7,20035.0,8,38,0
2025-08-09 00:00:00,CNC-002,72.3,1.31,148.1,1491.0,24.7,71.4,20040.0,8,39,0
2025-08-09 06:00:00,CNC-002,73.6,1.3,149.8,1487.0,25.1,70.0,20046.0,8,39,0
2025-08-09 12:00:00,CNC-002,69.9,1.31,151.9,1471.0,25.3,71.8,20051.0,8,39,0
2025-08-09 18:00:00,CNC-002,69.0,1.46,151.0,1483.0,25.5,74.3,20056.0,8,39,0
2025-08-10 00:00:00,CNC-002,70.9,1.38,148.9,1465.0,26.0,70.7,20061.0,8,40,0
2025-08-10 06:00:00,CNC-002,72.6,1.31,148.7,1472.0,26.0,71.6,20066.0,8,40,0
2025-08-10 12:00:00,CNC-002,73.0,1.35,150.3,1469.0,24.8,74.9,20072.0,8,40,0
2025-08-10 18:00:00,CNC-002,67.6,1.42,150.7,1474.0,25.2,71.3,20077.0,8,40,0
2025-08-11 00:00:00,CNC-002,72.1,1.57,151.7,1472.0,26.0,71.4,20081.0,8,41,0
2025-08-11 06:00:00,CNC-002,73.9,1.57,149.2,1475.0,26.8,72.3,20087.0,8,41,0
2025-08-11 12:00:00,CNC-002,71.4,1.29,148.5,1467.0,25.3,67.8,20092.0,8,41,0
2025-08-11 18:00:00,CNC-002,70.2,1.68,151.2,1484.0,26.4,75.5,20099.0,8,41,0
2025-08-12 00:00:00,CNC-002,71.5,1.27,148.2,1469.0,24.5,67.4,20105.0,8,42,0
2025-08-12 06:00:00,CNC-002,71.4,1.42,150.9,1466.0,25.1,69.8,20111.0,8,42,0
2025-08-12 12:00:00,CNC-002,69.1,1.29,148.3,1475.0,25.1,75.0,20117.0,8,42,0
2025-08-12 18:00:00,CNC-002,66.3,1.55,154.0,1465.0,26.1,71.3,20121.0,8,42,0
2025-08-13 00:00:00,CNC-002,70.7,1.78,145.4,1478.0,25.4,70.5,20125.0,8,43,0
2025-08-13 06:00:00,CNC-002,74.5,1.4,151.8,1472.0,25.9,71.0,20130.0,8,43,0
2025-08-13 12:00:00,CNC-002,73.0,1.38,149.3,1463.0,24.2,70.0,20134.0,8,43,0
2025-08-13 18:00:00,CNC-002,71.8,1.28,151.7,1479.0,25.4,70.1,20140.0,8,43,0
2025-08-14 00:00:00,CNC-002,69.4,1.32,147.4,1463.0,24.9,73.4,20146.0,8,44,0
2025-08-14 06:00:00,CNC-002,71.7,1.73,148.0,1477.0,26.0,71.6,20150.0,8,44,0
2025-08-14 12:00:00,CNC-002,69.8,1.28,145.5,1481.0,25.4,72.0,20156.0,8,44,0
2025-08-14 18:00:00,CNC-002,67.7,1.83,147.9,1472.0,26.0,69.4,20160.0,8,44,0
2025-08-15 00:00:00,CNC-002,69.8,1.44,147.2,1467.0,24.9,74.5,20165.0,8,0,0
2025-08-15 06:00:00,CNC-002,72.5,1.31,152.3,1478.0,25.5,72.9,20169.0,8,45,0
2025-08-15 12:00:00,CNC-002,68.8,1.32,152.6,1476.0,24.8,71.1,20175.0,8,45,0
2025-08-15 18:00:00,CNC-002,69.8,1.28,152.8,1459.0,23.8,70.5,20179.0,8,0,0
2025-08-16 00:00:00,CNC-002,71.3,1.36,149.9,1458.0,25.5,72.8,20186.0,8,1,0
2025-08-16 06:00:00,CNC-002,71.9,1.5,153.1,1460.0,25.8,68.4,20190.0,8,46,0
2025-08-16 12:00:00,CNC-002,71.7,1.43,149.0,1466.0,26.7,73.7,20195.0,8,46,0
2025-08-16 18:00:00,CNC-002,69.2,1.31,147.5,1470.0,25.3,73.9,20200.0,8,1,0
2025-08-17 00:00:00,CNC-002,72.2,1.32,151.2,1479.0,26.3,71.3,20204.0,8,47,0
2025-08-17 06:00:00,CNC-002,72.2,1.35,153.6,1474.0,24.9,72.7,20209.0,8,2,0
2025-08-17 12:00:00,CNC-002,71.6,1.35,151.3,1468.0,25.2,72.7,20214.0,8,47,0
2025-08-17 18:00:00,CNC-002,70.3,1.32,151.9,1460.0,24.8,73.5,20220.0,8,2,0
2025-08-18 00:00:00,CNC-002,72.2,2.17,144.7,1469.0,27.3,69.4,20224.0,8,3,0
2025-08-18 06:00:00,CNC-002,71.8,1.35,152.3,1481.0,25.3,73.4,20230.0,8,48,0
2025-08-18 12:00:00,CNC-002,68.9,1.3,151.6,1465.0,24.4,72.3,20236.0,8,48,0
2025-08-18 18:00:00,CNC-002,68.0,1.27,148.3,1465.0,25.1,68.9,20241.0,8,3,0
2025-08-19 00:00:00,CNC-002,70.9,1.53,154.8,1466.0,26.1,72.6,20247.0,8,4,0
2025-08-19 06:00:00,CNC-002,72.5,1.37,149.4,1462.0,25.2,72.0,20252.0,8,4,0
2025-08-19 12:00:00,CNC-002,70.1,1.28,146.4,1467.0,25.2,69.6,20257.0,8,4,0
2025-08-19 18:00:00,CNC-002,70.8,1.39,147.8,1476.0,25.3,73.9,20262.0,8,4,0
2025-08-20 00:00:00,CNC-002,72.2,1.38,148.4,1482.0,26.5,69.4,20269.0,8,50,0
2025-08-20 06:00:00,CNC-002,73.2,1.46,145.9,1477.0,26.8,72.5,20275.0,8,5,0
2025-08-20 12:00:00,CNC-002,69.8,1.49,151.7,1478.0,25.2,69.5,20281.0,8,50,0
